Labels,text_en
MOSTLY FALSE,Russia is the first country to have completed clinical trials of a COVID-19 vaccine.
FALSE,WHO has approved a cure for coronavirus involving black pepper and ginger juice and honey
FALSE,"In July 2020, U.S. Education Secretary Betsy DeVos said ""only"" .02% of the country's K-12 school students — totaling 14,740 children and teens — are likely to die from COVID-19 when and if schools fully reopen."
FALSE,"""At yesterday""s mass. Pope Francis cries in the Vatican after praying and asking God for an end to the Covid-19 virus pandemic"""
FALSE,Deaths from other causes are passed by COVID-19
MOSTLY TRUE,"Picture shows college students in Alabama, United States, throwing 'Covid-19' parties to see who gets infected first."
FALSE,Face masks are ineffective against coronavirus as drywall dust can penetrate masks.
FALSE,"A student from Pondicherry University has found a cure for COVID-19, which includes black pepper, ginger, honey."
MOSTLY FALSE,No one died from Covid-19.
FALSE,"After coming to Kovid positive, Amitabh Bachchan thanked the staff of Nanavati Hospital"
FALSE,A student from Pondicherry University has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO)
MOSTLY TRUE,"A video of popular Bollywood actor Amitabh Bachchan has gone viral on social media after he was infected with a corona, which is claimed to be a video of him being admitted to Mumbai""s Nanavati Hospital."
FALSE,WHO says coronavirus patients don't need to be isolated or quarantined
FALSE,"[On the accounting of those who died from coronavirus] ""We have done it as the World Health Organization tells us, with positive PCR"""
FALSE,"Verified content: Text published by the “Alerting the City” page on Facebook explains the action of the coronavirus in three stages and recommends the use of a natural prescription combined with drugs to combat covid-19, in the first four days of virus contamination."
FALSE,Natural medicine cures covid-19
FALSE,COVID-19 could lose its epidemic status in the United States because of declining coronavirus death rates according to CDC data.
FALSE,"Doctor recommends administration of ivermectin, azithromycin and AAS to treat Covid-19 even before receiving test results"
FALSE,Jackie Chan giving cash to people affected by covid 19
FALSE,Mentholatum and Eucalyptus Avoid or Eliminate Covid-19
FALSE,We finally found a vaccine that works! Congratulations to CHINA for the example of fighting COVID-19! Everyone should buy the Chinese Vaccine NOW
FALSE,"COVID-19 test damages brain ""blood layer"""
FALSE,"PONDICHERRY university, named RAMU found a home remedy cure for Covid-19 which is for the very first time accepted by WHO. He proved that by adding 1 tablespoon of black pepper powder to 2 table spoons of honey and some ginger juice for consecutive 5 days would suppress the effects of corona. And eventually go away 100% Entire world is starting to accept this remedy. Finally a good news In 2020!! PLEASE CIRCULATE THIS INFORMATION TO ALL YOUR FAMILY MEMBERS AND FRIENDS."
FALSE,Muslims can’t use alcohol-based hand sanitiser as it is against their religion.
FALSE,"Russia says world""s first corona vaccine successfully tested on humans"
FALSE,Sri Lanka's IDH issues set of instructions to follow to protect from Covid-19 infection
MOSTLY FALSE,This video shows Amitabh Bachchan thanking healthcare workers after he was hospitalised for COVID-19 in July 2020
TRUE,Chuck Woolery wrote on Twitter that his son had tested positive for COVID-19.
FALSE,Russia complete clinical trials of COVID-19 vaccine
FALSE,An ad by Merck pharma tells people to Take the Shot and beat COVID-19.
FALSE,Posts show COVID-19 guidelines issued by Sri Lankan hospital.
FALSE,WHO has rescinded its recommendations of practicing self-isolation and physical distancing to beat COVID-19 transmission.
FALSE,The government will not do a house-to-house search for COVID-19-positive individuals. This is a ruse created by critics of the administration.
TRUE,"In July 2020, U.S. President Donald Trump's administration established new guidelines for hospitals to report COVID-19 patient information that eliminates the Centers for Disease Control and Prevention (CDC) as the leader of data collection."
FALSE,"A homemade infusion with garlic, onion, ginger, lemon and in some cases honey cures COVID-19"
FALSE,Photo of Jair Bolsonaro hospitalized by COVID-19
FALSE,This video shows French doctors protesting the coup of the COVID-19 coronavirus
FALSE,A student of Pondicherry University has developed a drug to get rid of Kovid-19 which has been approved by WHO.
FALSE,Israel health personnel celebrated the end of the coronavirus pandemic COVID-19
FALSE,"This is so obvious and Italy was the greatest proof that people locked in their homes breathe the virus itself, increasing Covid-19""s viral load, generating a kind of overdose, making Chinese flu that was mild severe or fatal."
MOSTLY FALSE,UV wands are endorsed by the CDC and a doctor
FALSE,"Consumption of bananas, alcoholic drinks, ginger tea, and hot pepper, drinking warm water, inhaling steam (suob/tuob), and using sulfur soap can fight COVID-19."
FALSE,"Coronavirus dead body was missing organs in Manori, Malad"
MOSTLY FALSE,"[FALSE] Photo ""Barack Obama, Anthony Fauci and Melinda Gates visit the 2015 Wuhan China Laboratory ""coronavirus factory"""
FALSE,"Hydroxychloroquine used for more than 60 years cannot. It has no scientific proof. But China""s new vaccine can. It""s safe."
FALSE,WHO has advised people against social distancing and quarantine amid COVID-19 outbreak
FALSE,Sechenov University in Russia has completed clinical trials of the COVID-19 vaccine.
FALSE,There are 25 positive Covid-19 policemen in Roccella Jonica after the landing of infected migrants
FALSE,"Rain water enters Bihar""s COVID Hospital"
MOSTLY FALSE,[FALSE] Several hospitals in Jakarta and Depok were closed due to positive employees Covid-19
FALSE,This is a rehashed claim that was already debunked in March. The Philippine National Police maintains that they have no plans to do this.
TRUE,A Missouri school district asked parents to sign a COVID-19 liability waiver in advance of the 2020-2021 school year.
MOSTLY FALSE,"The farce of the pandemic explained: flu symptoms, say COVID-19; PCR tests only detect exosomes and do not measure the amount of virus: the inventor, Kary Mullis, said it did not work; under the microscope exosome and coronavirus are identical; in Italy 99% died of other diseases; autopsies are not allowed"
MOSTLY FALSE,The use of mask or not determines the exact percentage of COVID-19 infection
FALSE,"ATTENTION, ALERT !!!! Whoever is contaminated with covid-19 and asks to be treated with Hydroxychloroquine, and the doctor refuses or even the hospital does not allow it, ask a family member to go to a police station and make a police report. In possession of it, return to the hospital, present it to the doctor and ask for the authorization document to sign. If this doctor refuses to make a prescription go to the prosecutor""s office and ask for the immediate withdrawal of this doctor""s CRM. Governors and mayors are practicing genocide by collecting drugs from pharmacies and banning their use. Everyone has the right to defend his own life"
FALSE,Fiocruz knew how to make vaccine against covid-19 but had no technology
FALSE,"Frequent wearing of the mask leads to ""weakened immune system"""
MOSTLY FALSE,[FALSE] Covid-19 Impure Cause Death
FALSE,Covid-19 was created to prevent the rise of Muslims
FALSE,Evangelical churches in the US did not receive $7.3b worth of COVID-19 loans
TRUE,CLAIM: The table shows three stages of Covid-19.
FALSE,"WHO took a 'U-turn', asymptomatic COVID-19 patients needn't be isolated as they cannot spread Covid"
FALSE,This video shows doctors protesting the COVID-19 farce in France
FALSE,Photos show flooded hospital wards in Bihar
FALSE,"""Australian minister makes advertisement taking vaccine against Covid-19 distributed by China, but note that even the cap of the syringe was not removed, if it did not take because the population of Australia would take it?"""
FALSE,Nokia is giving away 2000 phones during pandemic
FALSE,A picture of the coronavirus-infected patient's throat
FALSE,"A WhatsApp video message known as ""Argentina Is Doing It"" spreads malware that irreparably hacks viewers' cell phones."
TRUE,"Richard Rose of Port Clinton, Ohio died of COVID-19 after earlier vowing not to buy a face mask and dismissing advice to use face masks as ""hype."""
MOSTLY FALSE,Coronavirus can be detected by holding breath and cured by gargling
FALSE,Flood water enters Kovid-19 hospitals in Bihar
TRUE,The Covid-19 epidemic has worsened the already poor working conditions of young people in Italy
TRUE,Covid-19 is created by testing for coronavirus.
FALSE,"Alberto Zangrillo: «Covid? It comes from uncontrolled immigration, of which you are complicit »"
FALSE,"An infusion of lemon, ginger, chamomile, eucalyptus and honey serves to ""recover"" from COVID-19."
FALSE,Verified content: Sappno website post says study proved that the use of chloroquine and azithromycin is responsible for curing 98.7% of patients with covid-19 in a French hospital
FALSE,Two people turned their backs on the king during his speech at the state tribute to the victims of COVID-19
FALSE,Chloroquine cures 98.7% of patients with covid-19
FALSE,The Mentholatum prevents COVID-19 from entering the body and developing in it
FALSE,"About covid. Promising study reports that patients with high vitamin D levels, in addition to having almost zero mortality, have a better response in the treatment for covid, but we have a utopia that the sun alone replenishes us, but it is known that this is not enough so do supplementation"
FALSE,A graph proves that where there is more flu vaccination there are more deaths from COVID-19
